Date,Close,High,Low,Open,Volume,rolling_mean_5,rolling_std_5,volatility,price_change_pct,biendong,tangtoida,giamtoida,target
2024-04-04,0.03552617809892186,0.04122652508148575,0.042085256235585095,0.04157895456456728,0.26970011479611894,0.03954545272912091,0.08775916105116222,0.08184538347890935,0.22066029909640258,0.0378085186168429,0.06875990820469093,0.09356743540665628,-1
2024-04-05,0.045092998572697135,0.04048892919829175,0.03980451680867675,0.036210531210436964,0.13700838168923274,0.037590398629324284,0.07704472065193502,0.09281024661978962,0.3441355060233397,0.05607188203262062,0.10373609818992945,0.05847956347347334,1
2024-04-08,0.03751479871290153,0.045177948825436826,0.041759448154691264,0.04768421679679036,0.11583400166690254,0.037790347873759955,0.07537801527006693,0.11356520881790111,0.21321620594364185,0.04421662195612646,0.05246420916909963,0.16491235114864836,-1
2024-04-09,0.03133398853893196,0.03627408122434003,0.04099920167905513,0.040000011243318034,0.08562532433834975,0.03173633850050245,0.03081792292662458,0.05286662454008075,0.2222487230156007,0.035886014279016255,0.04332273425815975,0.08771934521021002,-1
2024-04-10,0.01569387306222561,0.02103738017357948,0.023730669076143962,0.027368424518616846,0.24860436225252003,0.026293283268589485,0.08481469232265892,0.06414474814426441,0.1463128499836362,0.09227813036117022,0.02376786509194721,0.13333333333333333,-1
2024-04-11,0.028807915084829577,0.030267900251230745,0.025305456469177617,0.017105262814466338,0.24175590885502668,0.024904749203047416,0.08510728012193478,0.12139731794069683,0.3806044601310274,0.0772188186150344,0.17090614511858282,0.002339236078578344,1
2024-04-12,0.016661304576455843,0.017149184676182233,0.02612001810173792,0.02457895731516474,0.06549668978314539,0.019028472020680476,0.07122731337756649,0.018013895797947745,0.17289544341899854,0.07145142782829024,0.015500768397572666,0.07660830845970919,-1
2024-04-15,0.0044609364825628495,0.007876499035507939,0.012652738592170254,0.016526312245292385,0.1777138274284097,0.012196882723225472,0.08482168590418546,0.046209279500934126,0.16725939523537658,0.07177190633129606,0.006359293486632793,0.13216371529404375,-1
2024-04-16,0.01058798907101316,0.008087246458700681,0.01069780724615571,0.008947372256883884,0.04015505338805804,0.007909088850836327,0.06615847307324563,0.06187349774652642,0.32430194940119633,0.03556553577601021,0.06518279614236522,0.06900590274524501,1
2024-04-17,0.0,0.0,0.00733099254755451,0.00842106450891869,0.07591483071503828,0.0046654710702457025,0.08833300931054552,0.02604169934464775,0.17837260275705644,0.06215962909563459,0.008147773709037496,0.09941530252127086,-1
2024-04-18,0.013705272950757547,0.008034569651892726,0.0,0.0,0.08615999119372238,0.0015440492028876707,0.04451289901999295,0.1386279878878599,0.3942257714411302,0.08074347101441835,0.13235299468853517,0.08479541165290294,1
2024-04-19,0.00919059938518707,0.01699113415777795,0.015313601256896708,0.009315791695930248,0.10632793948829235,0.0,0.03069412012766451,0.09476838593928094,0.23138929781925868,0.025953258540348755,0.1295708132642281,0.023391914622121687,-1
2024-04-22,0.01542514664216424,0.010352731013071076,0.01715992300422564,0.0109473778383882,0.023438851409790684,0.002266088611957401,0.0366418800411702,0.03211166234196928,0.32406456724678384,0.03620637055528584,0.06717004692865365,0.02163759910410337,1
2024-04-23,0.019617336202154112,0.018202901694165302,0.024284551099728685,0.017210528379530105,0.06040162916135931,0.004132278735043571,0.051185901011619246,0.03908226784441845,0.3053002448194956,0.024030754202521876,0.07909385488141692,0.014502995988988682,0
2024-04-24,0.021390967479080064,0.017728730040971946,0.02769482620993438,0.02031579227817351,0.015387397587708948,0.008553374928702978,0.02533895377427183,0.010965012525936978,0.28457771117884084,0.009612399462397921,0.05206681965884846,0.01228065478978999,0
2024-04-25,0.017628736090686048,0.010721528954668075,0.019006244751554574,0.014947368924043192,0.023391674922551925,0.009364278314483221,0.024148670140052134,0.021538337433953413,0.238862423692332,0.021467537312155838,0.03974562219583404,0.046198908683683766,0
2024-04-26,0.03364507265598066,0.029472361890346105,0.028780901481627208,0.022000001164486527,0.12390904373260365,0.01441854146556254,0.04769201525033626,0.09042143018265311,0.4039676678183807,0.09452099097526667,0.12794122819891734,0.019298139943694146,1
2024-04-29,0.03821348330455879,0.04359738334745253,0.046158022968061097,0.038157893970732576,0.11715494330958783,0.01912844664289834,0.0682466056438844,0.07009729448724353,0.30559892432682295,0.02627361481661856,0.11248018359061816,0.01169595731106126,0
2024-04-30,0.028324199327714406,0.0324016827395911,0.036926434946579156,0.035105272893297845,0.04439307449167333,0.020927985605349392,0.06099407697734132,0.053454006581905585,0.19389930702645636,0.05799426414371171,0.051073118456946086,0.07719300593843834,-1
2024-05-01,0.03606365144155621,0.03738047504913103,0.039370078413934445,0.031947366173445735,0.0322215407840732,0.023960543495996967,0.058487912217134445,0.07283851027246369,0.331758983835805,0.04517793523840836,0.11248018359061816,0.015789508907657922,1
2024-05-02,0.04584544074987365,0.04759621822732882,0.045452091649349186,0.04110526956045715,0.09252095422308186,0.02979238657127381,0.040891711949426986,0.10491073495953934,0.3456390741693478,0.05735342936443563,0.12038946294649872,0.052046775798298334,1
2024-05-03,0.0401483463330192,0.04264904004106582,0.04827587906968542,0.050736837874225005,0.0,0.031136486529725838,0.04046296480664608,0.04777573120250488,0.22740026632986407,0.03300231888564417,0.010333946676726267,0.12865486117617622,-1
2024-05-06,0.04890896704409878,0.04881325143459889,0.05104535133309743,0.04310527514196147,0.07299775125410828,0.03334703462655553,0.057723865384211905,0.07362158673819222,0.33662156253871,0.05126568230142188,0.11446728275939029,0.014035193389639189,1
2024-05-07,0.054982282549541434,0.05123680660535404,0.054575090787308406,0.047000000662552666,0.3973361010205847,0.03885674101910358,0.05038514241272143,0.06618116523331705,0.31457786356619705,0.03524517949974063,0.10333870867967829,0.019298139943694146,1
2024-05-08,0.06573150337208908,0.0766839650654492,0.06706490462386885,0.08526316019834901,0.9687691654479407,0.044988507961033875,0.07366656174281896,0.1652569198892758,0.3472001604991445,0.0631208201511798,0.006359293486632793,0.3099416417930425,1
2024-05-09,0.058798251020943076,0.0560838767509034,0.059190884798049376,0.06547369574549433,0.21392964413203125,0.04766560146990029,0.07335080756866055,0.06892238101853718,0.2219076757162064,0.04037173550720917,0.00039738951025116353,0.17485399294169088,-1
2024-05-10,0.07717940878629401,0.07452385422267513,0.07075754811852672,0.06231578902564222,0.2565221493607586,0.055319200561173176,0.08437021542441031,0.12257208202434677,0.40024152946300057,0.10861898943912128,0.1633545314836805,0.015204588347097482,1
2024-05-13,0.10222509248272946,0.1085587792470585,0.09904969604848743,0.09310527413809377,0.5496925665581607,0.06633860487132992,0.16436696353849067,0.17152257731050133,0.43616573810108095,0.14834989016705413,0.18759923366442557,0.05263169635885836,1
2024-05-14,0.12452973389052055,0.12589236289403924,0.12028238578518904,0.12510526305539454,0.5099542388073783,0.08071270799233266,0.24573746276233926,0.14724317347638446,0.40610334691527816,0.132009031089104,0.07670906296736099,0.1795322420170167,1
2024-05-15,0.10996454459657126,0.10708358748067051,0.10263372994445982,0.11278947302588466,0.2916529068578887,0.0898548157713655,0.236543394524873,0.1347118586339334,0.18680533027033988,0.08586990479515043,0.02782196586058709,0.2327486358546042,-1
2024-05-16,0.09249706075993133,0.10460735550310743,0.10285094914183093,0.10894737024914852,0.1597002720510764,0.09681970315262106,0.15313333466784265,0.11473997290155075,0.16573034482395899,0.10317207715538293,0.03815576091979676,0.18771934521021003,-1
2024-05-20,0.11851017597059713,0.1127209504142023,0.10817269518644665,0.12157895697384974,0.37638187793870204,0.10536196743581672,0.10289963092735463,0.1366698485683683,0.43385804029970837,0.15411728095379876,0.003974501572576879,0.2707604413450942,1
2024-05-21,0.10824467090516457,0.115144485486977,0.1166983518892167,0.11547369474162666,0.11838939472566871,0.10660609700952062,0.09706145345162626,0.09320178485265404,0.21025083648095805,0.060237124757807715,0.06836236707692345,0.11111125983233171,-1
2024-05-22,0.09416317686581874,0.1045546786962995,0.10051589455799834,0.10631579135461522,0.16385966567596044,0.10032992133828239,0.08656476728077975,0.13118741699792802,0.18546143457281666,0.08298633162851503,0.05763118250746262,0.18362579361361336,-1
2024-05-23,0.08056541908609974,0.08774794350932005,0.08558241653891976,0.09515790246345313,0.16521992105801137,0.09425369491147984,0.12274229590636629,0.11395674705076553,0.18459420820411815,0.08010251400840603,0.01510322726980519,0.22046798106481422,-1
2024-05-24,0.08357520829731727,0.08110956046259363,0.08612544381718476,0.07978947127915492,0.06537874856504851,0.09240972184193874,0.1367226137029103,0.060698733662876765,0.28960796605464434,0.01698181608396292,0.08108110566770535,0.04385967260510501,0
2024-05-28,0.10383749200812095,0.09836411885037219,0.08967146538937529,0.085894733511378,0.18466449654825368,0.08937716395129114,0.09692820871646735,0.1633773571094592,0.40147642260667094,0.11983341473633981,0.16514316332360152,0.07350880950150177,1
2024-05-29,0.09926906085703122,0.09496589201881664,0.10562584877790279,0.0981579007970328,0.010355238948907858,0.08752208023624264,0.07583983903465874,0.023065650250742815,0.24209117732309055,0.026273737043354797,0.04689984632048547,0.0379533580508002,0
2024-05-30,0.09206708208582384,0.09949686112755743,0.09997284656457053,0.09578947577648211,0.05264109701058324,0.08708885828578866,0.07530073054076208,0.09750960172450107,0.22544111822115076,0.04197376134203001,0.09896666597933393,0.07251475686311253,-1
2024-05-31,0.08099539776020723,0.08911778166209214,0.08742873828624873,0.09163157630455465,0.06671541570348004,0.0871777264999688,0.07411020692570974,0.11082399303268095,0.19995223158718367,0.06504320226227021,0.05206681965884846,0.16140349703078083,-1
2024-06-03,0.08937977688018692,0.09501856882562457,0.09486831971732593,0.09868420854499799,0.10888333254705855,0.08837741772911295,0.06487119802841237,0.10103389397545004,0.3248006335096898,0.04902269946058896,0.04332273425815975,0.15964918151276253,1
2024-06-04,0.08239278744603332,0.07794842950662492,0.09017107368636149,0.08631579577163306,0.008075042065701116,0.08394521512741587,0.050999587864420805,0.00802795293175642,0.22534611181746084,0.040692091783478754,0.00794915476267007,0.07280699406156167,-1
2024-06-05,0.11232936579662758,0.1034482848715085,0.09351615817916045,0.08415790188120992,0.14480822757937445,0.08664452568982728,0.10121443228236046,0.17344157774521182,0.4651047496631243,0.177507200377045,0.21661367129079878,0.01280712791066019,1
2024-06-06,0.13054929181044397,0.1209925958437015,0.11420039326493717,0.10626316861076018,0.17195043323740783,0.09459804864775373,0.18991644875888067,0.15468359498125964,0.3776684391453709,0.10765779838357585,0.1820348708158114,0.03567256941191168,1
2024-06-07,0.11087821852528221,0.1222043633800888,0.11870757767699255,0.12015790196151932,0.17500117941218096,0.10077424545930441,0.16774628428639218,0.13118741699792802,0.15967166260156002,0.1163088845636921,0.08624792738855203,0.14152065960835755,-1
2024-06-10,0.10996454459657126,0.10945444574663729,0.11354873567282378,0.11163157188753686,0.021111478039345183,0.10502871587011087,0.1470246597368981,0.07362173612324865,0.2644235447215872,0.004485721228192917,0.054451611572904374,0.10233923607857835,0
2024-06-11,0.12028378674501142,0.11297910897332022,0.11482487256342563,0.11221052245671076,0.06571684672359294,0.11286004715227438,0.06321855845974733,0.09061727399161351,0.33136778389134747,0.0605574810340773,0.0766693391780875,0.09502929064439418,1
2024-06-12,0.143824586087094,0.15270933940892603,0.1330437132608819,0.12671052778724817,0.4432545485996446,0.11936949552953091,0.11795472827156817,0.2545425754880039,0.40580446200683906,0.13937844771066876,0.2668917074922099,0.05994164179304294,1
2024-06-13,0.13323659701608084,0.14982218412270396,0.14276405483403035,0.14752632648013614,0.13258165463666244,0.11992490915574777,0.12184381251640697,0.1629856694915381,0.21277024018674437,0.06215962909563459,0.08791723624313628,0.18654995025275173,-1
2024-06-14,0.11700527111373246,0.1282105443531981,0.12359490604202886,0.13021053253554227,0.09958956456102279,0.12119125154552701,0.11084561839898757,0.1405859778222945,0.17964931352741914,0.09580266053381815,0.05564393172117418,0.20058492056056004,-1
2024-06-17,0.11383425015098045,0.10813730449865358,0.11267987959850204,0.11684210693274838,0.07145665267097544,0.12199104428579988,0.10112310214891446,0.07009729448724353,0.2513582926497214,0.017943007139508128,0.005166973338362992,0.16959082330580547,0
2024-06-18,0.11308180797380404,0.11081899813054621,0.10942167449858645,0.11742105750192228,0.0805774402038024,0.12050253559803997,0.11222338416815836,0.11352606993312059,0.26542268022195914,0.0035245301726474815,0.021025407456913617,0.2111112598323317,0
2024-06-20,0.09808664000574727,0.102710668890334,0.0983980591715369,0.11157894914368183,0.17170668805334088,0.11104939330684627,0.10079719562133069,0.13275371931444183,0.18132894175030004,0.08843324391225292,0.003974501572576597,0.26491235114864836,-1
2024-06-21,0.09744169249709769,0.08980270073847821,0.09285909392955002,0.09263158913398362,0.2556729725904609,0.10365128397513673,0.06970440142078435,0.0767544901413332,0.26586197679440776,0.0028836953933720835,0.04968202774479255,0.11403519338963919,0
2024-06-24,0.09303451360005408,0.09633571007360828,0.10100462739450197,0.09747368466279516,0.047247251969618334,0.09869699544627525,0.07263268890316815,0.06657270346618147,0.24251490639616333,0.02531242376107313,0.062400614718058134,0.08011693949574583,0
2024-06-25,0.11937011281630047,0.11045546585983193,0.10355688046054287,0.09347369357714014,0.1282178295670771,0.09984115039776131,0.08938888036173959,0.15311729266474558,0.4355972187153454,0.15603978529162565,0.19912550048942135,0.008187326275024205,1
2024-06-26,0.13135549157313967,0.12262585822647423,0.12478959091240724,0.11421052803821508,0.20758440659841804,0.1036179647510237,0.14127850536003828,0.09046056906743391,0.3392627028519215,0.0704902367727448,0.13434024547482362,0.009941418711211647,1
2024-06-27,0.13119425982160518,0.12694605981404186,0.13402117893388923,0.12649473639047049,0.04061109276469939,0.11046066469398613,0.1574449495930911,0.05599937855816504,0.2689535255349255,0.0,0.07416522427869483,0.04701761900300227,0
2024-06-28,0.13286037592749264,0.13284686707555474,0.137496603231176,0.1329999997389944,0.057681118397257466,0.11778101645702288,0.14322925363192082,0.07479650020689829,0.2791692357853031,0.008971442456385832,0.06955483884270956,0.08187147809559503,0
2024-07-01,0.14737180763592264,0.13743053308908396,0.1349443501651351,0.13368419579587842,0.1903414005126512,0.12901147641965288,0.07555794074164524,0.12727143712905822,0.3505897713260875,0.08554942629214438,0.09896681759685025,0.1169589038651158,1
2024-07-02,0.1845641428457552,0.17341480143506818,0.15367908127755717,0.14310525305687244,0.38537686150555894,0.14248581217816497,0.20254008280615932,0.2596333194405231,0.468386444484838,0.22076275350436275,0.29928448661702506,0.019882837422423295,1
2024-07-03,0.18515535327139718,0.1757962111407809,0.17827858571285995,0.17436842317343415,0.12028431696309226,0.15360519534800915,0.24188271048949112,0.099937407661362,0.2727132828270134,0.0025633391171025026,0.08116055324625232,0.10233923607857835,0
2024-07-05,0.18166184830306456,0.18753455722129184,0.1858810918995469,0.18410525705226582,0.1099919799971694,0.16403586257036634,0.21848818938904374,0.13236203169652128,0.2529869675323072,0.019865511477335004,0.09618433293751054,0.12865486117617664,0
2024-07-08,0.18080189095484953,0.17655486970750586,0.182188448404889,0.17873685377548915,0.07884763567171453,0.17394443962808936,0.13552756385303266,0.07738086168288241,0.2656654186160443,0.004165487178659799,0.053894872053010336,0.10877202375375336,0
2024-07-09,0.16887024928101793,0.19037958714045192,0.17295681895308138,0.1825263338083702,0.13300624302181124,0.17838774863782408,0.04259524358307592,0.24671061575026404,0.21160460418337734,0.07016988049647521,0.12957051002919548,0.25029290644394175,-1
2024-07-10,0.16247449077501794,0.16688179209993811,0.16437688852371282,0.17068422878297046,0.0760956739161202,0.17382224795232643,0.0725268936002704,0.13392848339809174,0.23764864139545272,0.03716743938409458,0.041732721364606165,0.2111112598323317,0
2024-07-11,0.16725789076064976,0.16483232063964318,0.168221581313498,0.16684210592888066,0.0772121841141042,0.17012319116773683,0.061889641922749976,0.09096952395464072,0.29435433241543857,0.027555284375169586,0.05528611438268019,0.127017440537538,0
2024-07-12,0.1863914907031771,0.19032693043162444,0.17404291493993704,0.16815789537614734,0.18275384881508389,0.17110071609890037,0.07607498260634357,0.2384869683946036,0.36661298806776954,0.11310471066731397,0.2376789541545019,0.07894732145645666,1
2024-07-15,0.1817156058885838,0.19743948513154422,0.19104534056121272,0.1888947499145759,0.1253715148370052,0.171289563172768,0.0778545714468023,0.16874237202555678,0.24734844819633267,0.026914327369157498,0.13473763498507477,0.12625762382157024,0
2024-07-16,0.1680640905233455,0.15850479305682305,0.15976105308264624,0.16773683311589227,0.2674120551650391,0.17112294586485444,0.0787818865233601,0.10495017261443268,0.20336348728016007,0.0804229925114123,0.0007950822555349491,0.22807038677927838,-1
2024-07-17,0.13995486003017313,0.15376307652488955,0.14357861646659068,0.15621054486303743,0.1675315689327106,0.1664685769651767,0.1556146265039625,0.18640356970530808,0.12800900440776827,0.16661337580956878,0.05206666804133215,0.27426929546296175,-1
2024-07-18,0.14377082850157477,0.1376939372211041,0.1443823026386685,0.14705262139867237,0.06886194587284362,0.16161425882106328,0.1872642127072833,0.06116854966530278,0.29065512912304475,0.02178789358842542,0.0,0.16385962798873885,0
2024-07-19,0.13721379723901697,0.1457548352274106,0.14743416400169554,0.14184210643081452,0.063609630293595,0.1514501877663072,0.17111260401824147,0.09907575465595875,0.23449744790381738,0.038128874893112716,0.10015883451008742,0.07309945434184167,0
2024-07-22,0.15564871258988713,0.15729300542245525,0.15310887570566725,0.14805263422810133,0.19314840150335738,0.14606266881205232,0.10351403748318444,0.1439145756493395,0.3711342968210882,0.1089394679421271,0.14030199783368894,0.08099432033658586,1
2024-07-23,0.15409007065001493,0.16229816628236984,0.161064368266873,0.15263159596028386,0.10207419288893081,0.1431745111757733,0.05949706720915995,0.12374699549305285,0.26172256153259343,0.00833072990384667,0.14348172038576348,0.04619890868368335,0
2024-07-24,0.12780824952179945,0.13537579595790625,0.1348411679391094,0.14139474283730874,0.13215706625151358,0.1406640434497598,0.09243972009489246,0.11274299346739147,0.1321476340646165,0.15571918456188313,0.025238555000163747,0.20374286695845772,-1
2024-07-25,0.12302484953616757,0.1251547670108453,0.12153136509732879,0.1268421147629163,0.11449733452847101,0.1363762538148403,0.124032305770127,0.1327538686994985,0.24284435288267725,0.027555284375169586,0.05802857201771378,0.18538033221346256,0
2024-07-26,0.12463722855904738,0.12494401958765258,0.12967689856228073,0.1268421147629163,0.06730512179396454,0.1337769221121164,0.13860687339654512,0.07244682265454258,0.27908959083273444,0.00865108618011625,0.0564387107416765,0.09766098700325254,0
2024-07-29,0.11184565003951244,0.11788414169454073,0.11604671501226613,0.12721053420196266,0.0797754399207435,0.12472368254726374,0.1313060593362512,0.11826441453755615,0.19694166360606802,0.07529643650394376,0.00039738951025116353,0.24853814476226171,-1
2024-07-30,0.10356874508554795,0.1052922745794935,0.10866142802295028,0.1118947458388731,0.080428047994213,0.1142819089168689,0.07736672219841026,0.07792925422498284,0.22080354344945394,0.048381986908050026,0.021065131246186822,0.1578948659947442,-1
2024-07-31,0.11652155535661737,0.10887490038184758,0.11925062567042041,0.10831579693611953,0.036467424635561616,0.11194916914427633,0.06222864978437125,0.028195533088043075,0.3486388103098522,0.07625762755948896,0.07511920169132372,0.0040935515965966635,1
2024-08-01,0.10862089199375283,0.12662995877723324,0.1186532832352312,0.1347368514465161,0.10473966441792078,0.10897215176875652,0.05650748168938972,0.16447369403849055,0.22370266658041285,0.046139004067216646,0.009538864421191035,0.3040937746784276,-1
2024-08-02,0.09894659735396225,0.09064567033326856,0.09101277218222106,0.09178948469082715,0.1624365083109245,0.10366239885811379,0.04530613885550112,0.09633468825579503,0.211942965029759,0.05671259458516001,0.062400614718058134,0.12456153266141086,-1
2024-08-05,0.09480814487698,0.097600174514784,0.08368177963466658,0.07605263406748253,0.1486531112893334,0.10014107850188442,0.06095587961380743,0.20089302386725047,0.2443067714998189,0.023710397926252295,0.2337043009644087,0.028655084258007522,0
2024-08-06,0.0816403452688568,0.09428097294243057,0.0922617514943608,0.10157894131351386,0.4175119120630278,0.09560890551543927,0.10883865401591133,0.11434843466868636,0.1874645252388428,0.07753929711804022,0.015898309525340423,0.21988306050425377,-1
2024-08-07,0.0619155143981758,0.07710545991183457,0.0639696035644001,0.08421052462506495,0.5176754572187887,0.08432290080021182,0.15521045693499846,0.19071123719209873,0.140875266804324,0.11662936306669837,0.017488170801377417,0.331579017815315,-1
2024-08-08,0.08475760864608953,0.09028740373343705,0.07825142399136528,0.06921053295716673,0.35107169253510717,0.07939082508742562,0.11952814402982834,0.18569877100914087,0.43003128704513477,0.13521308275874544,0.23020663648062997,0.011111259832331697,1
2024-08-12,0.07169730370649327,0.06514581496838498,0.07303828754543515,0.0721052657256826,0.17374313975248068,0.0737589270191148,0.10153423192819105,0.0364193298287599,0.18535568207715994,0.07689846233876436,0.018680490949647216,0.09941530252127086,-1
2024-08-13,0.08250028211456015,0.07420773308788606,0.08248711547945106,0.07499999849419847,0.21854507713355664,0.07121513159404891,0.0717464927723753,0.03563595459291797,0.34298312923608887,0.06344129865418584,0.06518279614236493,0.02982447921546582,1
2024-08-14,0.08481136623160887,0.07599904598906318,0.0860711493754234,0.07842105908803321,0.2111698196285638,0.0718705198424836,0.07682435823660536,0.023104639750467483,0.2849221584262297,0.012816451132039585,0.05286159867935107,0.02923978173673667,0
2024-08-15,0.08803612427736848,0.08558783266654593,0.09139289542003912,0.08657894964561563,0.287265493544684,0.07726914096730642,0.03939636548787985,0.05599937855816504,0.290714548760696,0.01826336341577771,0.06359293486632765,0.06257311507007,0
2024-08-16,0.0846501139775627,0.07657859135385284,0.08987240246876685,0.08457894406411132,0.14289757984620466,0.07724692391376142,0.03929727031877428,0.0,0.24818792720815286,0.01922467669805938,0.010731336186977148,0.056725024873624144,0
2024-08-19,0.0816403452688568,0.07531414701065756,0.08221560184031854,0.08415790188120992,0.25939991508232296,0.07930195687324554,0.0020906614429540525,0.045817741268069985,0.25037451501836017,0.01698169385722646,0.004372042700344354,0.1345029513726225,0
2024-08-20,0.08518758732019707,0.07615711660544791,0.08167255384689073,0.07736842351474915,0.23729773081096384,0.07985737049946234,0.0,0.05599952794322172,0.2930496542128506,0.020185867753604585,0.06200322520780697,0.06491235114864835,0
2024-08-21,0.09523810304857586,0.08695767081931813,0.09188162825654275,0.08463158688532002,0.23518265163309277,0.08201237384369464,0.028392612210815064,0.06265672359731167,0.3347857382380207,0.05895545519925646,0.08863271930260795,0.03567256941191168,1
2024-08-22,0.0927657871799927,0.08874898372049514,0.097474887940291,0.09315789688194887,0.21628060574609614,0.08298990301232778,0.034705932278506546,0.03563610397797467,0.2544071476481132,0.013777642187584793,0.0377583714095456,0.07017552078453419,0
